,Cod,Grupo,Produto
3526,702,41,APART-HOTEL | VIAGEM
3527,703,41,CAMPING | VIAGEM
3528,704,41,TRAILLER | VIAGEM
3529,705,41,BARRACA | VIAGEM
3530,706,41,HOTEL | VIAGEM
3531,707,41,IGLOO | VIAGEM
3532,708,41,HOSPEDAGEM
3533,801,41,EXCURSAO | EXCETO ESCOLAR | VIAGEM
3534,901,41,GARAGEM | VIAGEM
3535,902,41,ESTACIONAMENTO | VIAGEM
3536,1001,41,ALUGUEL DE VEICULO | VIAGEM
3537,1002,41,ALUGUEL DE VEICULO
3538,1101,41,TAXI | VIAGEM
3539,1102,41,TAXI
3540,1201,41,BARCO | VIAGEM
3541,1202,41,BARCO
3542,1301,41,PEDAGIO | VIAGEM
3543,1302,41,PEDAGIO
3544,1401,41,METRO | VIAGEM
3545,1501,41,CAMINHAO | VIAGEM
3546,1502,41,PAU-DE-ARARA | VIAJEM
3547,1601,41,AUTOMOVEL UTILITARIO | VIAGEM
3548,1602,41,KOMBI | VIAGEM
3549,1701,41,COLONIA DE FERIAS | VIAGEM
3550,1801,41,TAXA ALFANDEGARIA | VIAGEM
3551,1802,41,ALFANDEGA | TAXA | VIAGEM
3552,1901,41,GUARDA-VOLUMES | VIAGEM
3553,2001,41,ONIBUS INTERMUNICIPAL | VIAGEM
3554,2002,41,ONIBUS INTERMUNICIPAL
3555,2101,41,ONIBUS INTERNACIONAL | VIAGEM
3556,2102,41,ONIBUS INTERNACIONAL
3557,2201,41,ONIBUS INTERESTADUAL | VIAGEM
3558,2202,41,ONIBUS INTERESTADUAL
3559,2301,41,FERRY-BOAT | VIAGEM
3560,2401,41,CARREGADOR DE BAGAGEM | VIAGEM
3561,2501,41,BALSA
3562,2601,41,GUIA TURISTICO
3563,9801,41,AGREGADO
3564,201,42,CURANDEIRO E CURIOSO
3565,202,42,CURIOSO
3566,301,42,PROTESE E APARELHO DENTARIO
3567,302,42,APARELHO ORTODONTICO
3568,303,42,PIVO
3569,304,42,DENTADURA
3570,401,42,TRATAMENTO DENTARIO
3571,402,42,TRATAMENTO DE CANAL DENTARIO
3572,403,42,OBTURACAO DENTARIA
3573,404,42,EXTRACAO DENTARIA
3574,405,42,COLOCACAO DE JAQUETA DENTARIA
3575,406,42,MANUTENCAO DE APARELHO DENTARIO
3576,407,42,MANUTENCAO DE APARELHO ORTODONTICO
3577,408,42,IMPLANTE DE DENTE
3578,501,42,SERVICOS DE CIRURGIA; ANESTESIA E OBSTETRICIA
3579,502,42,ANESTESISTA PARA CIRURGIA E PARTO
3580,503,42,OBSTETRA PARA CIRURGIA E PARTO
3581,504,42,CIRURGIAO PARA OPERACAO E PARTO
3582,505,42,CIRURGIA | QUALQUER TIPO
3583,506,42,PROCEDIMENTO CIRURGICO
3584,601,42,HOSPITALIZACAO
3585,602,42,INTERNACAO EM PRONTO SOCORRO
3586,603,42,INTERNACAO EM MATERNIDADE
3587,604,42,INTERNACAO EM HOSPITAL
3588,701,42,ELETRODIAGNOSTICO
3589,702,42,ULTRASONOGRAFIA
3590,703,42,CARDIOTOCOGRAFIA
3591,704,42,ELETROCARDIOGRAMA
3592,705,42,TOMOGRAFIA
3593,706,42,ELETROENCEFALOGRAMA
3594,707,42,ENDOSCOPIA
3595,708,42,ECOGRAFIA
3596,709,42,ECOCARDIOGRAMA
3597,710,42,ECOCARDIOGRAFIA
3598,711,42,ECOENDOSCOPIA
3599,712,42,MAMOGRAFIA
3600,713,42,DENSITOMETRIA OSSEA
3601,714,42,RESSONANCIA MAGNETICA
3602,801,42,EXAME DE LABORATORIO
3603,802,42,EXAME DE BACILO
3604,803,42,EXAME DE FEZES
3605,804,42,EXAME DE SANGUE
3606,805,42,EXAME DE URINA
3607,806,42,EXAME PRE-NUPCIAL
3608,807,42,BIOPSIA | EM GERAL
3609,808,42,EXAME OFTALMOLOGICO
3610,809,42,EXAMES EM GERAL
3611,810,42,EXAME PRE-NATAL
3612,811,42,EXAMES PREVENTIVOS
3613,812,42,EXAME GINECOLOGICO
3614,901,42,RADIOGRAFIA
3615,902,42,EXAME RADIOLOGICO
3616,1001,42,CAUTERIZACAO; CURATIVO; NEBULIZACAO; ETC.
3617,1002,42,VACINACAO
3618,1003,42,TRATAMENTO AMBULATORIAL
3619,1004,42,NEBULIZACAO
3620,1005,42,CURATIVO
3621,1006,42,CAUTERIZACAO; CURATIVO; NEBULIZACAO; ETC.
3622,1101,42,ARMACAO DE OCULOS
3623,1201,42,ARTIGOS ORTOPEDICOS E OUTROS
3624,1202,42,SAPATO ORTOPEDICO
3625,1203,42,MULETA
3626,1204,42,CAMA HOSPITALAR
3627,1205,42,EQUIPAMENTO DE MASSAGEM
3628,1206,42,PALMILHA | ORTOPEDICA
3629,1207,42,CADEIRA DE RODAS
3630,1208,42,BOTA ORTOPEDICA
3631,1209,42,OUTROS ARTIGOS MEDICOS
3632,1210,42,SANDALIA ORTOPEDICA
3633,1211,42,APARELHO DE SURDEZ
3634,1212,42,FONOAUDITIVOS
3635,1213,42,TORNOZELEIRA ORTOPEDICA
3636,1214,42,APARELHO DENTAL GET
3637,1215,42,DENTAL GET | APARELHO
3638,1216,42,CINTA TERMICA | CORRETIVA
3639,1217,42,MEIA ELASTICA | PARA VARIZES
3640,1218,42,FRALDA GERIATRICA
3641,1219,42,CARRINHO PARA DEFICIENTE FISICO
3642,1220,42,SUSPENSORIO ESCROTAL
3643,1221,42,APARELHO DE MEDICAO DE GLICOSE
3644,1301,42,ALUGUEL DE APARELHO MEDICO
3645,1302,42,ALUGUEL DE EQUIPAMENTO DE MASSAGEM
3646,1303,42,ALUGUEL DE CADEIRA DE RODAS
3647,1304,42,ALUGUEL DE CAMA HOSPITALAR
3648,1401,42,PLANO/SEGURO-SAUDE
3649,1402,42,FUNDO DE PARTICIPACAO EM PLANO/SEGURO-SAUDE
3650,1403,42,POUPANCA COMPLEMENTAR DE PLANO/SEGURO-SAUDE
3651,1404,42,COMPLEMENTACAO DE PLANO/SEGURO-SAUDE
3652,1405,42,PLANO / SEGURO-SAUDE
3653,1501,42,OUTROS TRATAMENTOS
3654,1502,42,TRATAMENTO MASSAGISTICO
3655,1503,42,TRATAMENTO DE ENFERMAGEM
3656,1504,42,TRATAMENTO DIETETICO
3657,1505,42,TRATAMENTO ACUPUNTURAL
3658,1506,42,ACUPUNTURA | TRATAMENTO
3659,1507,42,TRATAMENTO HIDROTERAPICO
3660,1508,42,HIDROTERAPIA | TRATAMENTO
3661,1509,42,IMPLANTE DE CABELO | TRATAMENTO
3662,1510,42,TRATAMENTO PARA IMPLANTE DE CABELO
3663,1601,42,ENFERMEIRA
3664,1602,42,INSTRUMENTADOR CIRURGICO
3665,1701,42,CONSERTO E REPARO DE ARTIGO E APARELHO MEDICOS
3666,1801,42,ACOMPANHANTE DE QUARTO HOSPITALAR
3667,1901,42,AMBULANCIA | REMOCAO
3668,2001,42,RAIO LASER | APLICACAO
3669,2002,42,APLICACAO DE RAIO LASER
3670,2101,42,EXAMES EM POSTOS OU PROFISSIONAIS VOLANTES
3671,2102,42,PRESSAO ARTERIAL | EM POSTOS OU PROFISSIONAIS VOLANTES
3672,2103,42,EXAME DE PRESSAO ARTERIAL | EM POSTOS OU PROFISSIONAIS VOLANTES
3673,2104,42,VIGILANTES DO PESO | PROFISSIONAIS VOLANTES
3674,2105,42,PESAGEM | PROFISSIONAIS VOLANTES
3675,2201,42,SANGUE HUMANO
3676,2301,42,FOTOGRAFIA RELATIVA A CIRURGIA
3677,2501,42,MENSALIDADE DE CLINICA
3678,2701,42,LENTE DE OCULOS | DE GRAU
3679,2702,42,OCULOS DE GRAU | ARMACAO+LENTE
3680,2801,42,LENTE DE CONTATO
3681,2901,42,OXIGENIO | DESPESA COM SAUDE
3682,2902,42,TUBO OU CILINDRO DE OXIGENIO | DESPESA COM SAUDE
3683,2903,42,CILINDRO OU TUBO DE OXIGENIO | DESPESA COM SAUDE
3684,3001,42,EXAME PREVENTIVO DE CANCER
3685,3101,42,PLANO ODONTOLOGICO
3686,3102,42,PLANO DE ASSISTENCIA ODONTOLOGICA
3687,3201,42,EXAME ERGOMETRICO
3688,3301,42,EXAME AUDIOMETRICO
3689,3401,42,LENTE INTRAOCULAR
3690,3402,42,CRISTALINO | LENTE INTRAOCULAR
3691,3601,42,HEMODIALISE
3692,3701,42,CONSULTA MEDICA ODONTOLOGICA
3693,3801,42,CONSULTA MEDICA GINECOLOGICA
3694,3901,42,CONSULTA MEDICA PEDIATRICA
3695,4001,42,CONSULTA MEDICA CARDIOLOGICA
3696,4101,42,CONSULTA MEDICA OFTALMOLOGICA
3697,4201,42,CONSULTA MEDICA ORTOPEDICA
3698,4301,42,CONSULTA MEDICA NEUROLOGICA
3699,4401,42,CONSULTA MEDICA PSIQUIATRICA
3700,4501,42,CONSULTA MEDICA DERMATOLOGICA
3701,4601,42,CONSULTA MEDICA OUTRA
3702,4602,42,CONSULTA MEDICA OUTRAS
3703,4603,42,CONSULTA MEDICA | ALERGISTA
3704,4604,42,CONSULTA MEDICA GASTROENTEROLOGICA
3705,4605,42,CONSULTA MEDICA GERAL
3706,4606,42,CONSULTA MEDICA GERIATRICA
3707,4607,42,CONSULTA MEDICA HOMEOPATICA
3708,4608,42,CONSULTA MEDICA NEFROLOGICA | RENAIS
3709,4609,42,CONSULTA MEDICA NUTRICIONISTA
3710,4610,42,CONSULTA MEDICA OBSTETRICA
3711,4611,42,CONSULTA MEDICA ONCOLOGICA
3712,4612,42,CONSULTA MEDICA OTOLOGICA
3713,4613,42,CONSULTA MEDICA OTORRINO
3714,4614,42,CONSULTA MEDICA PNEUMOLOGICA
3715,4615,42,CONSULTA MEDICA REUMATOLOGICA
3716,4701,42,CONSULTA MEDICA ENDOCRINOLOGICA
3717,4801,42,CONSULTA MEDICA PROTOLOGICA
3718,4901,42,CONSULTA MEDICA UROLOGICA
3719,5001,42,CONSULTA MEDICA ANGIOLOGICA
3720,5101,42,TRATAMENTO PSICOLOGICO
3721,5201,42,TRATAMENTO FISIOTERAPICO
3722,5301,42,TRATAMENTO FONOAUDIOLOGICO
3723,5401,42,TRATAMENTO QUIMIOTERAPICO
3724,9801,42,AGREGADO
3725,101,43,LUBRIFICACAO | COM OU SEM LAVAGEM
3726,201,43,OLEO LUBRIFICANTE | COMPLEMENTACAO OU TROCA
3727,202,43,COMPLEMENTACAO DE OLEO LUBRIFICANTE
3728,203,43,OLEO LUBRIFICANTE DE | COMPLEMENTACAO
3729,204,43,OLEO LUBRIFICANTE DE | TROCA
3730,205,43,TROCA DE OLEO LUBRIFICANTE
3731,301,43,PECA ELETRICA OU MECANICA
3732,302,43,PECA MECANICA
3733,401,43,CAMARA E PNEU
3734,402,43,PNEU
3735,501,43,MAO-DE-OBRA DE CONSERTO
3736,502,43,CONSERTO | MAO-DE-OBRA
3737,503,43,MECANICO | MAO-DE-OBRA
3738,504,43,BORRACHEIRO | MAO-DE-OBRA
3739,505,43,INSTALACAO DE SOM | MAO-DE-OBRA
3740,506,43,ALINHAMENTO DE RODAS
3741,507,43,BALANCEAMENTO DE RODAS
3742,508,43,GEOMETRIA DE RODAS
3743,509,43,CONSERTO E REPARO DE VIDRO
3744,510,43,REPARO DE ARRANHOES DE PINTURA
3745,511,43,ACESSORIO | MAO-DE-OBRA
3746,601,43,CONSERTO | PECA+MAO-DE-OBRA
3747,602,43,CONSERTO DE BICICLETA | PECA E MAO DE OBRA
3748,604,43,CONSERTO DE BICICLETA | MAO DE OBRA
3749,605,43,CONSERTO DE BICICLETA
3750,701,43,BATERIA
3751,801,43,OUTRAS PECAS E ACESSORIOS
3752,802,43,RETROVISOR
3753,803,43,TAPETE
3754,804,43,BORRACHA DE FREIO DE BICICLETA
3755,805,43,CABO DE FREIO PARA BICICLETA
3756,806,43,PARA-CHOQUE
3757,807,43,ARO DE FAROL
3758,808,43,FAROL
3759,809,43,ALARME E TRANCA
3760,810,43,TRANCA
3761,811,43,ALARME
3762,812,43,ARO PARA BICICLETA CROMADO
3763,813,43,ARO E RAIO PARA BICICLETA | CROMADO
3764,814,43,RAIO PARA BICICLETA
3765,815,43,BOMBA PARA ENCHER PNEU | BICICLETA
3766,816,43,CADEIRA DE BICICLETA
3767,817,43,BACIA DE BICICLETA
3768,818,43,EIXO DE BICICLETA
3769,819,43,CORRENTE DE BICICLETA
3770,820,43,OUTRAS PECAS E ACESSORIOS PARA BICICLETA
3771,821,43,PNEU PARA BICICLETA
3772,822,43,CAMARA E PNEU DE BICICLETA
3773,901,43,RADIO
3774,1001,43,TOCA-FITAS
3775,1002,43,RADIO TOCA-FITAS
3776,1101,43,AR CONDICIONADO
3777,1201,43,ADITIVOS
3778,1202,43,AGUA DESTILADA DE BATERIA
3779,1301,43,REBOQUE
3780,1302,43,GUINCHO | REBOQUE
3781,1401,43,ESTOPA
3782,1501,43,SHAMPU
3783,1601,43,LIMPA-PARA-BRISA
3784,1701,43,PINTURA | MATERIAL+MAO-DE-OBRA
3785,1801,43,CERA
3786,1802,43,POLIDOR
3787,1901,43,CAPACETE DE MOTOQUEIRO
3788,2001,43,TINTA
3789,2002,43,TINTA DE PINTURA
3790,2101,43,CARGA DE BATERIA
3791,2102,43,RECARGA DE BATERIA
3792,2201,43,GAS DE AR CONDICIONADO
3793,2301,43,LIXA DE FERRO
3794,2401,43,TELEVISAO
3795,2501,43,CARROCERIA DE CAMIONETA
3796,2601,43,SOLVENTE
3797,2701,43,MOTOR DE AUTOMOVEL
3798,2702,43,CONVERSAO DE MOTOR P GAS
3799,2801,43,MOTOR DE LANCHA
3800,2901,43,AMPLIFICADOR
3801,3001,43,MASSA DE LANTERNAGEM
3802,3002,43,PLASTIC
3803,3101,43,ESTOFAMENTO
3804,3201,43,FLUIDO DE FREIO
3805,3202,43,OLEO DE FREIO
3806,3301,43,MOTOR DE MOTOCICLETA
3807,3401,43,CD PLAYER
3808,3402,43,COMPACT DISC PLAYER
3809,3501,43,RADIO COM CD
3810,3502,43,CADEIRINHA INFANTIL PARA CARRO
3811,3601,43,TRANSPORTE DE VEICULOS
3812,3701,43,INSULFILM
3813,9801,43,AGREGADO
3814,9802,43,REVISAO | AGREGADO
3815,101,44,CARTORIO
3816,102,44,REGISTRO DE IMOVEL
3817,103,44,CERTIDAO DE CASAMENTO
3818,104,44,INVENTARIO
3819,105,44,ATESTADO DE OBITO
3820,106,44,CERTIDAO DE NASCIMENTO
3821,107,44,JUIZ DE PAZ
3822,108,44,ESCRITURA
3823,109,44,AUTENTICACAO DE DOCUMENTO
3824,201,44,ADVOGADO
3825,301,44,DESPACHANTE
3826,401,44,DESENHISTA
3827,501,44,DECORADOR
3828,502,44,SERVICO DE DECORADOR
3829,601,44,CONTADOR
3830,701,44,ORGAOS PUBLICOS | TAXAS
3831,702,44,ATESTADO DE BONS ANTECEDENTES
3832,703,44,CERTIDAO DA POLINTER
3833,704,44,DOCUMENTACAO | EXCETO DE HABILITACAO E DE VEICULO
3834,705,44,OFICIAL DE JUSTICA
3835,801,44,ENGENHEIRO
3836,804,44,SERVICO DE ENGENHEIRO
3837,901,44,CORRETOR
3838,1001,44,DATILOGRAFO
3839,1002,44,DATILOGRAFIA COMPUTADORIZADA
3840,1003,44,SERVICO DE DATILOGRAFIA POR COMPUTADOR
3841,1004,44,SERVICO DE INFORMATICA | DATILOGRAFIA
3842,1101,44,TOPOGRAFO
3843,1102,44,AGRIMENSOR
3844,1201,44,IMOBILIARIA | COMISSAO
3845,1202,44,COMISSAO DE IMOBILIARIA
3846,1203,44,ADMINISTRADORA DE IMOVEL | COMISSAO
3847,1204,44,COMISSAO DE ADMINISTRADORA DE IMOVEL
3848,1301,44,FISCALIZACAO DE OBRA | PREFEITURA
3849,1302,44,FISCAL DE OBRA | PREFEITURA
3850,1401,44,BATISTERIO
3851,1501,44,ANUNCIO CLASSIFICADO
3852,1502,44,PROMESSA EM JORNAL
3853,1601,44,TRADUTOR JURAMENTADO
3854,1701,44,DEFESA DO CONSUMIDOR
3855,1702,44,IDEC | INSTITUTO DE DEFESA DO CONSUMIDOR
3856,1801,44,AVALIADOR DE IMOVEL
3857,1901,44,INDENIZACAO A TERCEIROS
3858,2001,44,TECNICO EM AGRICULTURA
3859,2404,44,CONSORCIO DE DINHEIRO
3860,2802,44,MULTA DE ALISTAMENTO MILITAR
3861,5101,44,ANUIDADE DE CARTAO DE CREDITO
3862,5201,44,TALAO DE CHEQUES
3863,5301,44,EXTRATO BANCARIO
3864,5401,44,CADASTRO BANCARIO
3865,5402,44,ABERTURA DE CREDITO
3866,5403,44,TARIFA DE MANUTENCAO DE CHEQUE ESPECIAL
3867,5404,44,ISSQN | TARIFA DE MANUTENCAO DE CHEQUE ESPECIAL
3868,5405,44,RENOVACAO DE CHEQUE ESPECIAL
3869,5406,44,TAXA DE RENOVACAO DE CHEQUE ESPECIAL
3870,5501,44,TRANSFERENCIA INTERBANCARIA
3871,5601,44,CARTAO ESPECIAL | TAXA
3872,5701,44,IMPOSTO SOBRE CHEQUE | CPMF
3873,5702,44,CPMF | IMPOSTO SOBRE CHEQUE
3874,5801,44,TAXA DE SAQUE ELETRONICO
3875,5901,44,TAXA PARA SUSTAR CHEQUES
3876,5902,44,TAXA DE DEVOLUCAO DE CHEQUE
3877,6001,44,JUROS DE CHEQUE ESPECIAL E CARTAO DE CREDITO
3878,6002,44,JUROS DE CARTAO DE CREDITO
3879,6003,44,JUROS DE CHEQUE ESPECIAL E CARTAO
3880,6101,44,ENCARGOS TOTAIS COM SERVICOS BANCARIOS
3881,6102,44,TARIFAS BANCARIAS | AGREGADO
3882,6103,44,CESTA BANCARIA | AGREGADO
3883,6201,44,SEGURO DE CARTAO DE CREDITO
3884,9801,44,AGREGADO
3885,101,45,CASAMENTO
3886,102,45,BUFFET | CASAMENTO
3887,103,45,CONVITE DE CASAMENTO
3888,104,45,TEMPLO RELIGIOSO | CASAMENTO
3889,105,45,IGREJA | CASAMENTO
3890,106,45,ALUGUEL DE SALAO | CASAMENTO
3891,107,45,CURSO DE NOIVOS | IGREJA - CASAMENTO
3892,201,45,OUTRAS CERIMONIAS RELIGIOSAS
3893,202,45,BATIZADO
3894,203,45,COMUNHAO
3895,204,45,OFERENDA RELIGIOSA
3896,205,45,REUNIAO DE CULTO RELIGIOSO
3897,206,45,MISSA
3898,207,45,PROMESSA RELIGIOSA
3899,301,45,FUNERAL E ARTIGOS RELIGIOSOS
3900,302,45,ARTIGO RELIGIOSO
3901,303,45,CREMACAO
3902,304,45,COROA DE FLORES
3903,305,45,TAXA DE FUNERARIA
3904,306,45,CAIXAO
3905,307,45,URNA FUNERARIA
3906,308,45,DESPESAS OUTRAS EM FUNERAL
3907,401,45,CARTOMANTE
3908,501,45,FOTOGRAFIAS DE CERIMONIAS | FOTOGRAFO PROFISSIONAL
3909,502,45,FOTO DE CERIMONIAS | FOTOGRAFO PROFISSIONAL
3910,503,45,FOTOGRAFIAS DE CERIMONIA
3911,601,45,ANIVERSARIO | FESTA
3912,603,45,ALUGUEL DE MESA | ANIVERSARIO FESTA
3913,604,45,ALUGUEL DE BUFFET | ANIVERSARIO FESTA
3914,605,45,ALUGUEL DE SALAO | ANIVERSARIO FESTA
3915,701,45,BAILE | FESTA
3916,702,45,FESTA | BAILE
3917,801,45,OUTRAS FESTAS OU RECEPCOES
3918,802,45,CERIMONIA MILITAR
3919,901,45,FILMAGEM DE CERIMONIA
3920,902,45,EDICAO DE FITA
3921,1001,45,JOGO DE BUZIOS | PRATICA RELIGIOSA
3922,1002,45,BUZIOS | PRATICA RELIGIOSA
3923,1101,45,COMEMORACAO NATALINA
3924,1201,45,PRESENTES EM GERAL
3925,1301,45,FESTA DE ANO NOVO
3926,1401,45,DESPESAS COM FESTAS EM GERAL
3927,9801,45,AGREGADO
3928,101,46,JOIAS | ALIANCA; ANEL; ETC.
3929,102,46,PULSEIRA | JOIA
3930,103,46,CORDAO | JOIA
3931,104,46,ANEL | JOIA
3932,105,46,ALIANCA | JOIA
3933,106,46,SEMIJOIA
3934,107,46,JOIAS | ALIANCA; ANEL; ETC.
3935,201,46,RELOGIO DE PULSO DE CRIANCA
3936,301,46,RELOGIO DE PULSO DE HOMEM
3937,401,46,RELOGIO DE PULSO DE MULHER
3938,501,46,CANETA RELOGIO
3939,601,46,CANETA DE OURO OU PRATA
3940,701,46,ISQUEIRO DE OURO OU PRATA
3941,801,46,RELOGIO DE BOLSO
3942,901,46,BARRA DE OURO
3943,902,46,OURO EM BARRA
3944,903,46,OURO EM PO
3945,1001,46,CARTAO DE PRATA
3946,1101,46,RELOGIO DE DEDO
3947,5101,46,TELEFONE CELULAR
3948,5102,46,APARELHO TELEFONICO CELULAR
3949,5103,46,APARELHO CELULAR | TELEFONE
3950,5201,46,ACESSORIOS DE DE TELEFONE CELULAR
3951,5202,46,BATERIA DE TELEFONE CELULAR
3952,5203,46,ACESSORIO DE TELEFONE CELULAR | BATERIA; ETC.
3953,5301,46,TELEFONE VIRTUAL - MENSAGEM | MENSALIDADE; ASSINATURA; ALUGUEL
3954,5302,46,PAGERS | MENSALIDADE; ASSINATURA; ALUGUEL
3955,5303,46,MOBI | MENSALIDADE;ASSINATURA;ALUGUEL
3956,5304,46,MENSALIDADE DE TELEFONE VIRTUAL; PAGERS; MOBI
3957,5305,46,ASSINATURA DE TELEFONE VIRTUAL; PAGERS; MOBI
3958,5306,46,ALUGUEL DE TELEFONE VIRTUAL; PAGERS; MOBI
3959,5307,46,BIP | MENSALIDADE; ASSINATURA; ALUGUEL
3960,5401,46,APARELHO TELEFONICO VIRTUAL
3961,5402,46,TELEFONE VIRTUAL
3962,5403,46,MOBI
3963,5404,46,PAGER
3964,5405,46,BIP
3965,9801,46,AGREGADO
3966,101,47,AQUISICAO DE IMOVEL A VISTA OU A PRAZO | PARCELAS; TAXAS ;ETC. | OUTROS IMOVEIS
3967,102,47,IMPOSTO DE TRANSMISSAO | AQUISICAO DE OUTRO IMOVEL A VISTA OU A PRAZO
3968,103,47,AQUISICAO DE IMOVEL A VISTA OU A PRAZO | PARCELAS; TAXAS; ETC.
3969,104,47,AQUISICAO DE TERRENO OU LOTE A VISTA OU A PRAZO | PARCELAS; TAXAS; ETC.
3970,105,47,ESCRITURA DE TERRENO OU IMOVEL
3971,106,47,CONSORCIO DE IMOVEL | PRESTACAO
3972,107,47,LOTE DOADO PELA PREFEITURA MUNICIPAL
3973,201,47,ALUGUEL DE IMOVEL | CONTRATO DE LOCACAO; DEPOSITOS; ETC. | OUTROS IMOVEIS
3974,202,47,CONTRATO DE LOCACAO | OUTROS IMOVEIS
3975,203,47,DEPOSITO DE LOCACAO | OUTROS IMOVEIS
3976,204,47,MULTA DE LOCACAO | OUTROS IMOVEIS
3977,205,47,RESCISAO DE CONTRATO DE ALUGUEL | OUTROS IMOVEIS
3978,206,47,ALUGUEL DE IMOVEL
3979,207,47,FIANCA
3980,301,47,ALUGUEL DE GARAGEM | OUTROS IMOVEIS
3981,302,47,ALUGUEL DE GARAGEM
3982,401,47,CONDOMINIO | OUTROS IMOVEIS
3983,402,47,CONDOMINIO
3984,501,47,IMPOSTO PREDIAL | OUTROS IMOVEIS
3985,502,47,IMPOSTO PREDIAL
3986,601,47,SEGURO CONTRA ROUBO E INCENDIO | OUTROS IMOVEIS
3987,602,47,SEGURO CONTRA ROUBO E INCENDIO
3988,603,47,SEGURO CONTRA ROUBO E ACIDENTES
3989,701,47,ENERGIA ELETRICA; GAS ENCANADO; GAS DE BUJAO; LENHA; ETC. | OUTROS IMOVEIS
3990,702,47,LUZ | OUTROS IMOVEIS
3991,703,47,TELEFONE RESIDENCIAL | OUTROS IMOVEIS
3992,704,47,GAS ENCANADO | OUTROS IMOVEIS
3993,705,47,AGUA E ESGOTO | OUTROS IMOVEIS
3994,706,47,GAS DE BUJAO | OUTROS IMOVEIS
3995,707,47,LENHA | OUTROS IMOVEIS
3996,708,47,ENERGIA ELETRICA; GAS; ETC.
3997,709,47,AGUA | CARRO PIPA
3998,710,47,GASOLINA PARA O GERADOR
3999,711,47,INTERNET | OUTROS IMOVEIS
4000,712,47,OLEO DIESEL
4001,713,47,TAXA DE TELEVISAO POR ASSINATURA
4002,801,47,TAXA | INCENDIO; LIXO; SEGURANCA; ETC. | OUTROS IMOVEIS
4003,802,47,TAXA DE MELHORAMENTOS | OUTROS IMOVEIS
4004,803,47,TAXA DE SEGURANCA | OUTROS IMOVEIS
4005,804,47,TAXA DE LIXO | OUTROS IMOVEIS
4006,805,47,PREVENCAO E EXTINCAO DE INCENDIO | OUTROS IMOVEIS
4007,806,47,COLETA DE LIXO | OUTROS IMOVEIS
4008,807,47,TAXA DE INSTALACAO DE HIDROMETRO | OUTROS IMOVEIS
4009,808,47,TAXA DE INSTALACAO DE RELOGIO DE AGUA | OUTROS IMOVEIS
4010,809,47,TAXA | INCENDIO; LIXO; ETC.
4011,810,47,ASSOCIACAO DE MORADORES
4012,811,47,MULTA
4013,1001,47,AQUISICAO DE TITULO DE CLUBE | OUTROS IMOVEIS
4014,1002,47,TITULO DE CLUBE | AQUISICAO | OUTROS IMOVEIS
4015,1003,47,CADEIRA CATIVA | VALOR UNICO OU PARCELAS | OUTROS IMOVEIS
4016,1004,47,AQUISICAO DE TITULO DE CLUBE
4017,1101,47,IMPOSTO TERRITORIAL | OUTROS IMOVEIS
4018,1102,47,IMPOSTO TERRITORIAL
4019,1201,47,INCRA | IMPOSTO
4020,1301,47,MUDANCA | OUTROS IMOVEIS
4021,1302,47,MUDANCA
4022,1401,47,SPU | SERVICO DE PATRIMONIO DA UNIAO
4023,1402,47,SERVICO DE PATRIMONIO DA UNIAO | SPU
4024,1501,47,CERTIFICADO DE CADASTRO DE IMOVEL
4025,9401,47,VALOR DO IMOVEL ADQUIRIDO EM 1ª LOCACAO | OUTROS IMOVEIS
4026,9402,47,VALOR DO IMOVEL EM 1ª LOCACAO
4027,9501,47,VALOR DO IMOVEL ADQUIRIDO USADO | OUTROS IMOVEIS
4028,9502,47,VALOR DO IMOVEL USADO
4029,9601,47,AGREGADO
4030,101,48,CONSELHO E ASSOCIACAO DE CLASSE
4031,102,48,ASSOCIACAO DE CLASSE
4032,103,48,ASSOCIACAO DE TRABALHADORES
4033,104,48,CONTRIBUICAO PARA SINDICATO E ASSOCIACAO DE TRABALHADORES | MENSAL
4034,201,48,DOACOES | IGREJA; ORFANATO; INSTITUICAO DE CARIDADE; MUSEU; ETC.
4035,202,48,MUSEU | DOACAO
4036,203,48,DOACAO PARA MUSEU
4037,204,48,DOACAO PARA INSTITUICAO DE CARIDADE
4038,205,48,DIZIMO PARA IGREJA
4039,206,48,DOACOES | IGREJA; ORFANATO; ETC.
4040,301,48,CAIXA ESCOLAR | CONTRIBUICAO
4041,302,48,CONTRIBUICAO PARA CAIXA ESCOLAR
4042,401,48,MESADA E PRESENTE EM DINHEIRO PARA OUTRA UC
4043,402,48,PRESENTE EM DINHEIRO DADO PARA OUTRA UC
4044,403,48,MESADA; DINHEIRO PARA OUTRA UC
4045,501,48,PENSAO ALIMENTICIA
4046,601,48,PREVIDENCIA PRIVADA ABERTA OU FECHADA
4047,602,48,JOIA | TAXA DE INGRESSODE PREVIDENCIA PRIVADA
4048,603,48,TAXA DE INGRESSO | JOIADE PREVIDENCIA PRIVADA
4049,604,48,PREVIDENCIA PRIVADA ABERTA E FECHADA
4050,701,48,SEGURO DE ACIDENTES PESSOAIS
4051,702,48,LUZ | OUTROS IMOVEIS
4052,703,48,TELEFONE RESIDENCIAL | OUTROS IMOVEIS
4053,704,48,GAS ENCANADO | OUTROS IMOVEIS
4054,705,48,AGUA E ESGOTO | OUTROS IMOVEIS
4055,706,48,GAS DE BUJAO | OUTROS IMOVEIS
